time,position,velocity,energy
75.77,1.35686,-0.540768,1.06675
75.78,1.35145,-0.554336,1.06685
75.79,1.34591,-0.567851,1.06696
75.8,1.34023,-0.58131,1.06707
75.81,1.33442,-0.594712,1.06717
75.82,1.32847,-0.608057,1.06728
75.83,1.32239,-0.621341,1.06739
75.84,1.31618,-0.634565,1.0675
75.85,1.30983,-0.647727,1.0676
75.86,1.30335,-0.660825,1.06771
75.87,1.29674,-0.673859,1.06782
75.88,1.29001,-0.686826,1.06792
75.89,1.28314,-0.699726,1.06803
75.9,1.27614,-0.712558,1.06814
75.91,1.26901,-0.725319,1.06824
75.92,1.26176,-0.738009,1.06835
75.93,1.25438,-0.750627,1.06846
75.94,1.24687,-0.76317,1.06856
75.95,1.23924,-0.775639,1.06867
75.96,1.23149,-0.788032,1.06878
75.97,1.22361,-0.800347,1.06888
75.98,1.2156,-0.812583,1.06899
75.99,1.20748,-0.824739,1.0691
76,1.19923,-0.836813,1.0692
76.01,1.19086,-0.848806,1.06931
76.02,1.18237,-0.860714,1.06942
76.03,1.17377,-0.872538,1.06953
76.04,1.16504,-0.884276,1.06963
76.05,1.1562,-0.895926,1.06974
76.06,1.14724,-0.907488,1.06985
76.07,1.13816,-0.918961,1.06995
76.08,1.12897,-0.930342,1.07006
76.09,1.11967,-0.941632,1.07017
76.1,1.11025,-0.952829,1.07027
76.11,1.10073,-0.963931,1.07038
76.12,1.09109,-0.974938,1.07049
76.13,1.08134,-0.985849,1.0706
76.14,1.07148,-0.996663,1.0707
76.15,1.06151,-1.00738,1.07081
76.16,1.05144,-1.01799,1.07092
76.17,1.04126,-1.02851,1.07102
76.18,1.03097,-1.03892,1.07113
76.19,1.02058,-1.04923,1.07124
76.2,1.01009,-1.05944,1.07134
76.21,0.999498,-1.06954,1.07145
76.22,0.988803,-1.07953,1.07156
76.23,0.978007,-1.08942,1.07167
76.24,0.967113,-1.0992,1.07177
76.25,0.956121,-1.10887,1.07188
76.26,0.945033,-1.11843,1.07199
76.27,0.933848,-1.12788,1.0721
76.28,0.922569,-1.13722,1.0722
76.29,0.911197,-1.14645,1.07231
76.3,0.899733,-1.15556,1.07242
76.31,0.888177,-1.16456,1.07252
76.32,0.876532,-1.17344,1.07263
76.33,0.864797,-1.1822,1.07274
76.34,0.852975,-1.19085,1.07285
76.35,0.841067,-1.19938,1.07295
76.36,0.829073,-1.20779,1.07306
76.37,0.816995,-1.21608,1.07317
76.38,0.804834,-1.22425,1.07327
76.39,0.792592,-1.2323,1.07338
76.4,0.780269,-1.24023,1.07349
76.41,0.767866,-1.24803,1.0736
76.42,0.755386,-1.25571,1.0737
76.43,0.742829,-1.26326,1.07381
76.44,0.730196,-1.27069,1.07392
76.45,0.71749,-1.27799,1.07403
76.46,0.70471,-1.28517,1.07413
76.47,0.691858,-1.29221,1.07424
76.48,0.678936,-1.29913,1.07435
76.49,0.665945,-1.30592,1.07446
76.5,0.652885,-1.31258,1.07456
76.51,0.63976,-1.31911,1.07467
76.52,0.626568,-1.32551,1.07478
76.53,0.613313,-1.33177,1.07489
76.54,0.599996,-1.33791,1.07499
76.55,0.586617,-1.34391,1.0751
76.56,0.573178,-1.34977,1.07521
76.57,0.55968,-1.3555,1.07532
76.58,0.546125,-1.3611,1.07542
76.59,0.532514,-1.36656,1.07553
76.6,0.518848,-1.37189,1.07564
76.61,0.505129,-1.37708,1.07575
76.62,0.491359,-1.38213,1.07585
76.63,0.477537,-1.38704,1.07596
76.64,0.463667,-1.39182,1.07607
76.65,0.449749,-1.39645,1.07618
76.66,0.435784,-1.40095,1.07628
76.67,0.421775,-1.40531,1.07639
76.68,0.407722,-1.40953,1.0765
76.69,0.393626,-1.4136,1.07661
76.7,0.37949,-1.41754,1.07671
76.71,0.365315,-1.42133,1.07682
76.72,0.351102,-1.42499,1.07693
76.73,0.336852,-1.4285,1.07704
76.74,0.322567,-1.43187,1.07715
76.75,0.308248,-1.43509,1.07725
76.76,0.293897,-1.43817,1.07736
76.77,0.279515,-1.44111,1.07747
76.78,0.265104,-1.44391,1.07758
76.79,0.250665,-1.44656,1.07768
76.8,0.2362,-1.44907,1.07779
76.81,0.221709,-1.45143,1.0779
76.82,0.207195,-1.45365,1.07801
76.83,0.192658,-1.45572,1.07812
76.84,0.178101,-1.45764,1.07822
76.85,0.163525,-1.45943,1.07833
76.86,0.14893,-1.46106,1.07844
76.87,0.13432,-1.46255,1.07855
76.88,0.119694,-1.46389,1.07865
76.89,0.105055,-1.46509,1.07876
76.9,0.0904044,-1.46614,1.07887
76.91,0.075743,-1.46704,1.07898
76.92,0.0610726,-1.4678,1.07909
76.93,0.0463945,-1.46841,1.07919
76.94,0.0317104,-1.46888,1.0793
76.95,0.0170217,-1.46919,1.07941
76.96,0.00232972,-1.46936,1.07952
76.97,-0.0123639,-1.46939,1.07963
76.98,-0.0270578,-1.46926,1.07973
76.99,-0.0417504,-1.46899,1.07984
77,-0.0564404,-1.46858,1.07995
77.01,-0.0711261,-1.46801,1.08006
77.02,-0.0858062,-1.4673,1.08017
77.03,-0.100479,-1.46644,1.08027
77.04,-0.115144,-1.46544,1.08038
77.05,-0.129798,-1.46429,1.08049
77.06,-0.144441,-1.46299,1.0806
77.07,-0.159071,-1.46154,1.08071
77.08,-0.173686,-1.45995,1.08081
77.09,-0.188286,-1.45822,1.08092
77.1,-0.202868,-1.45633,1.08103
77.11,-0.217431,-1.4543,1.08114
77.12,-0.231974,-1.45213,1.08125
77.13,-0.246495,-1.44981,1.08135
77.14,-0.260994,-1.44734,1.08146
77.15,-0.275467,-1.44473,1.08157
77.16,-0.289914,-1.44198,1.08168
77.17,-0.304334,-1.43908,1.08179
77.18,-0.318725,-1.43604,1.0819
77.19,-0.333085,-1.43285,1.082
77.2,-0.347414,-1.42952,1.08211
77.21,-0.361709,-1.42605,1.08222
77.22,-0.37597,-1.42243,1.08233
77.23,-0.390194,-1.41867,1.08244
77.24,-0.404381,-1.41477,1.08254
77.25,-0.418528,-1.41072,1.08265
77.26,-0.432635,-1.40654,1.08276
77.27,-0.446701,-1.40221,1.08287
77.28,-0.460723,-1.39774,1.08298
77.29,-0.4747,-1.39314,1.08309
77.3,-0.488632,-1.38839,1.08319
77.31,-0.502516,-1.3835,1.0833
77.32,-0.516351,-1.37848,1.08341
77.33,-0.530135,-1.37332,1.08352
77.34,-0.543869,-1.36801,1.08363
77.35,-0.557549,-1.36258,1.08374
77.36,-0.571174,-1.357,1.08384
77.37,-0.584744,-1.35129,1.08395
77.38,-0.598257,-1.34544,1.08406
77.39,-0.611712,-1.33946,1.08417
77.4,-0.625106,-1.33334,1.08428
77.41,-0.63844,-1.32709,1.08439
77.42,-0.651711,-1.32071,1.08449
77.43,-0.664918,-1.31419,1.0846
77.44,-0.67806,-1.30754,1.08471
77.45,-0.691135,-1.30076,1.08482
77.46,-0.704143,-1.29385,1.08493
77.47,-0.717081,-1.28681,1.08504
77.48,-0.729949,-1.27963,1.08515
77.49,-0.742745,-1.27234,1.08525
77.5,-0.755469,-1.26491,1.08536
77.51,-0.768118,-1.25735,1.08547
77.52,-0.780691,-1.24967,1.08558
77.53,-0.793188,-1.24187,1.08569
77.54,-0.805607,-1.23393,1.0858
77.55,-0.817946,-1.22588,1.08591
77.56,-0.830205,-1.2177,1.08601
77.57,-0.842382,-1.2094,1.08612
77.58,-0.854476,-1.20097,1.08623
77.59,-0.866486,-1.19243,1.08634
77.6,-0.87841,-1.18376,1.08645
77.61,-0.890247,-1.17498,1.08656
77.62,-0.901997,-1.16608,1.08667
77.63,-0.913658,-1.15706,1.08677
77.64,-0.925229,-1.14792,1.08688
77.65,-0.936708,-1.13867,1.08699
77.66,-0.948094,-1.1293,1.0871
77.67,-0.959387,-1.11982,1.08721
77.68,-0.970586,-1.11022,1.08732
77.69,-0.981688,-1.10052,1.08743
77.7,-0.992693,-1.0907,1.08754
77.71,-1.0036,-1.08078,1.08764
77.72,-1.01441,-1.07074,1.08775
77.73,-1.02512,-1.0606,1.08786
77.74,-1.03572,-1.05034,1.08797
77.75,-1.04622,-1.03999,1.08808
77.76,-1.05662,-1.02952,1.08819
77.77,-1.06692,-1.01896,1.0883
77.78,-1.07711,-1.00829,1.08841
77.79,-1.08719,-0.997518,1.08851
77.8,-1.09717,-0.986646,1.08862
77.81,-1.10703,-0.975674,1.08873
77.82,-1.11679,-0.964604,1.08884
77.83,-1.12644,-0.953436,1.08895
77.84,-1.13597,-0.942172,1.08906
77.85,-1.14539,-0.930812,1.08917
77.86,-1.1547,-0.919358,1.08928
77.87,-1.16389,-0.907811,1.08939
77.88,-1.17297,-0.896172,1.08949
77.89,-1.18193,-0.884443,1.0896
77.9,-1.19078,-0.872623,1.08971
77.91,-1.1995,-0.860715,1.08982
77.92,-1.20811,-0.84872,1.08993
77.93,-1.2166,-0.836639,1.09004
77.94,-1.22497,-0.824473,1.09015
77.95,-1.23321,-0.812224,1.09026
77.96,-1.24133,-0.799891,1.09037
77.97,-1.24933,-0.787478,1.09048
77.98,-1.25721,-0.774985,1.09058
77.99,-1.26496,-0.762413,1.09069
78,-1.27258,-0.749763,1.0908
78.01,-1.28008,-0.737037,1.09091
78.02,-1.28745,-0.724237,1.09102
78.03,-1.29469,-0.711362,1.09113
78.04,-1.3018,-0.698415,1.09124
78.05,-1.30879,-0.685397,1.09135
78.06,-1.31564,-0.672309,1.09146
78.07,-1.32237,-0.659153,1.09157
78.08,-1.32896,-0.645929,1.09168
78.09,-1.33542,-0.63264,1.09178
78.1,-1.34174,-0.619285,1.09189
78.11,-1.34794,-0.605868,1.092
78.12,-1.35399,-0.592389,1.09211
78.13,-1.35992,-0.578849,1.09222
78.14,-1.36571,-0.56525,1.09233
78.15,-1.37136,-0.551593,1.09244
78.16,-1.37688,-0.537879,1.09255
78.17,-1.38225,-0.52411,1.09266
78.18,-1.38749,-0.510288,1.09277
78.19,-1.3926,-0.496413,1.09288
78.2,-1.39756,-0.482487,1.09299
78.21,-1.40239,-0.468511,1.0931
78.22,-1.40707,-0.454487,1.0932
78.23,-1.41162,-0.440417,1.09331
78.24,-1.41602,-0.4263,1.09342
78.25,-1.42028,-0.41214,1.09353
78.26,-1.42441,-0.397937,1.09364
78.27,-1.42838,-0.383693,1.09375
78.28,-1.43222,-0.369409,1.09386
78.29,-1.43592,-0.355087,1.09397
78.3,-1.43947,-0.340728,1.09408
78.31,-1.44287,-0.326333,1.09419
78.32,-1.44614,-0.311905,1.0943
78.33,-1.44926,-0.297443,1.09441
78.34,-1.45223,-0.282951,1.09452
78.35,-1.45506,-0.268428,1.09463
78.36,-1.45774,-0.253878,1.09474
78.37,-1.46028,-0.2393,1.09485
78.38,-1.46268,-0.224698,1.09496
78.39,-1.46492,-0.210071,1.09506
78.4,-1.46702,-0.195422,1.09517
78.41,-1.46898,-0.180751,1.09528
78.42,-1.47079,-0.166061,1.09539
78.43,-1.47245,-0.151354,1.0955
78.44,-1.47396,-0.136629,1.09561
78.45,-1.47533,-0.12189,1.09572
78.46,-1.47655,-0.107136,1.09583
78.47,-1.47762,-0.0923709,1.09594
78.48,-1.47854,-0.0775947,1.09605
78.49,-1.47932,-0.0628093,1.09616
78.5,-1.47994,-0.0480161,1.09627
78.51,-1.48042,-0.0332167,1.09638
78.52,-1.48076,-0.0184125,1.09649
78.53,-1.48094,-0.00360489,1.0966
78.54,-1.48098,0.0112045,1.09671
78.55,-1.48086,0.0260143,1.09682
78.56,-1.4806,0.0408229,1.09693
78.57,-1.4802,0.055629,1.09704
78.58,-1.47964,0.0704309,1.09715
78.59,-1.47894,0.0852273,1.09726
78.6,-1.47808,0.100017,1.09737
78.61,-1.47708,0.114798,1.09748
78.62,-1.47594,0.129568,1.09759
78.63,-1.47464,0.144328,1.0977
78.64,-1.4732,0.159074,1.09781
78.65,-1.47161,0.173806,1.09792
78.66,-1.46987,0.188522,1.09803
78.67,-1.46798,0.203221,1.09814
78.68,-1.46595,0.217901,1.09825
78.69,-1.46377,0.23256,1.09835
78.7,-1.46145,0.247198,1.09846
78.71,-1.45897,0.261812,1.09857
78.72,-1.45636,0.276402,1.09868
78.73,-1.45359,0.290966,1.09879
78.74,-1.45068,0.305501,1.0989
78.75,-1.44763,0.320008,1.09901
78.76,-1.44443,0.334485,1.09912
78.77,-1.44108,0.348929,1.09923
78.78,-1.43759,0.36334,1.09934
78.79,-1.43396,0.377716,1.09945
78.8,-1.43018,0.392055,1.09956
78.81,-1.42626,0.406357,1.09967
78.82,-1.4222,0.42062,1.09978
78.83,-1.41799,0.434842,1.09989
78.84,-1.41364,0.449021,1.1
78.85,-1.40915,0.463158,1.10011
78.86,-1.40452,0.477249,1.10022
78.87,-1.39975,0.491295,1.10033
78.88,-1.39484,0.505292,1.10044
78.89,-1.38978,0.51924,1.10055
78.9,-1.38459,0.533138,1.10066
78.91,-1.37926,0.546984,1.10077
78.92,-1.37379,0.560777,1.10088
78.93,-1.36818,0.574515,1.10099
78.94,-1.36244,0.588197,1.1011
78.95,-1.35655,0.601821,1.10121
78.96,-1.35054,0.615386,1.10132
78.97,-1.34438,0.628892,1.10143
78.98,-1.33809,0.642336,1.10154
78.99,-1.33167,0.655717,1.10165
79,-1.32511,0.669033,1.10176
79.01,-1.31842,0.682284,1.10188
79.02,-1.3116,0.695469,1.10199
79.03,-1.30465,0.708585,1.1021
79.04,-1.29756,0.721631,1.10221
79.05,-1.29034,0.734607,1.10232
79.06,-1.283,0.74751,1.10243
79.07,-1.27552,0.76034,1.10254
79.08,-1.26792,0.773095,1.10265
79.09,-1.26019,0.785774,1.10276
79.1,-1.25233,0.798376,1.10287
79.11,-1.24435,0.8109,1.10298
79.12,-1.23624,0.823343,1.10309
79.13,-1.228,0.835705,1.1032
79.14,-1.21965,0.847985,1.10331
79.15,-1.21117,0.860182,1.10342
79.16,-1.20256,0.872294,1.10353
79.17,-1.19384,0.884319,1.10364
79.18,-1.185,0.896258,1.10375
79.19,-1.17604,0.908108,1.10386
79.2,-1.16695,0.919868,1.10397
79.21,-1.15776,0.931538,1.10408
79.22,-1.14844,0.943115,1.10419
79.23,-1.13901,0.9546,1.1043
79.24,-1.12946,0.96599,1.10441
79.25,-1.1198,0.977284,1.10452
79.26,-1.11003,0.988482,1.10463
79.27,-1.10015,0.999583,1.10474
79.28,-1.09015,1.01058,1.10485
79.29,-1.08004,1.02149,1.10496
79.3,-1.06983,1.03229,1.10507
79.31,-1.05951,1.04298,1.10519
79.32,-1.04908,1.05358,1.1053
79.33,-1.03854,1.06407,1.10541
79.34,-1.0279,1.07446,1.10552
79.35,-1.01716,1.08473,1.10563
79.36,-1.00631,1.09491,1.10574
79.37,-0.995359,1.10497,1.10585
79.38,-0.98431,1.11492,1.10596
79.39,-0.973161,1.12477,1.10607
79.4,-0.961913,1.1345,1.10618
79.41,-0.950568,1.14412,1.10629
79.42,-0.939127,1.15362,1.1064
79.43,-0.927591,1.16301,1.10651
79.44,-0.91596,1.17229,1.10662
79.45,-0.904237,1.18145,1.10673
79.46,-0.892423,1.19049,1.10684
79.47,-0.880518,1.19942,1.10696
79.48,-0.868524,1.20822,1.10707
79.49,-0.856442,1.21691,1.10718
79.5,-0.844273,1.22547,1.10729
79.51,-0.832018,1.23391,1.1074
79.52,-0.819679,1.24223,1.10751
79.53,-0.807256,1.25043,1.10762
79.54,-0.794752,1.2585,1.10773
79.55,-0.782167,1.26645,1.10784
79.56,-0.769503,1.27427,1.10795
79.57,-0.75676,1.28197,1.10806
79.58,-0.74394,1.28953,1.10817
79.59,-0.731045,1.29697,1.10828
79.6,-0.718075,1.30428,1.10839
79.61,-0.705032,1.31147,1.10851
79.62,-0.691918,1.31852,1.10862
79.63,-0.678733,1.32543,1.10873
79.64,-0.665478,1.33222,1.10884
79.65,-0.652156,1.33888,1.10895
79.66,-0.638767,1.3454,1.10906
79.67,-0.625313,1.35179,1.10917
79.68,-0.611795,1.35804,1.10928
79.69,-0.598215,1.36416,1.10939
79.7,-0.584573,1.37014,1.1095
79.71,-0.570872,1.37599,1.10961
79.72,-0.557112,1.38169,1.10973
79.73,-0.543295,1.38726,1.10984
79.74,-0.529423,1.3927,1.10995
79.75,-0.515496,1.39799,1.11006
79.76,-0.501516,1.40315,1.11017
79.77,-0.487484,1.40816,1.11028
79.78,-0.473403,1.41304,1.11039
79.79,-0.459272,1.41777,1.1105
79.8,-0.445094,1.42236,1.11061
79.81,-0.430871,1.42681,1.11072
79.82,-0.416603,1.43112,1.11084
79.83,-0.402291,1.43529,1.11095
79.84,-0.387939,1.43931,1.11106
79.85,-0.373545,1.44319,1.11117
79.86,-0.359114,1.44693,1.11128
79.87,-0.344644,1.45052,1.11139
79.88,-0.330139,1.45396,1.1115
79.89,-0.315599,1.45727,1.11161
79.9,-0.301027,1.46042,1.11173
79.91,-0.286423,1.46343,1.11184
79.92,-0.271788,1.4663,1.11195
79.93,-0.257125,1.46901,1.11206
79.94,-0.242435,1.47159,1.11217
79.95,-0.227719,1.47401,1.11228
79.96,-0.212979,1.47629,1.11239
79.97,-0.198216,1.47842,1.1125
79.98,-0.183432,1.4804,1.11261
79.99,-0.168628,1.48223,1.11273
80,-0.153806,1.48392,1.11284
80.01,-0.138967,1.48546,1.11295
80.02,-0.124112,1.48685,1.11306
80.03,-0.109244,1.48809,1.11317
80.04,-0.0943626,1.48918,1.11328
80.05,-0.0794708,1.49012,1.11339
80.06,-0.0645696,1.49092,1.11351
80.07,-0.0496604,1.49157,1.11362
80.08,-0.0347447,1.49206,1.11373
80.09,-0.0198241,1.49241,1.11384
80.1,-0.00490001,1.49261,1.11395
80.11,0.0100261,1.49266,1.11406
80.12,0.0249526,1.49256,1.11417
80.13,0.0398782,1.49231,1.11428
80.14,0.0548013,1.49191,1.1144
80.15,0.0697203,1.49136,1.11451
80.16,0.0846339,1.49066,1.11462
80.17,0.0995406,1.48982,1.11473
80.18,0.114439,1.48882,1.11484
80.19,0.129327,1.48768,1.11495
80.2,0.144204,1.48638,1.11507
80.21,0.159068,1.48494,1.11518
80.22,0.173917,1.48335,1.11529
80.23,0.18875,1.48161,1.1154
80.24,0.203567,1.47972,1.11551
80.25,0.218364,1.47769,1.11562
80.26,0.233141,1.4755,1.11573
80.27,0.247896,1.47317,1.11585
80.28,0.262627,1.47069,1.11596
80.29,0.277334,1.46807,1.11607
80.3,0.292015,1.46529,1.11618
80.31,0.306668,1.46237,1.11629
80.32,0.321292,1.45931,1.1164
80.33,0.335885,1.45609,1.11652
80.34,0.350446,1.45274,1.11663
80.35,0.364973,1.44923,1.11674
80.36,0.379465,1.44558,1.11685
80.37,0.393921,1.44179,1.11696
80.38,0.408339,1.43785,1.11707
80.39,0.422718,1.43376,1.11719
80.4,0.437055,1.42954,1.1173
80.41,0.451351,1.42517,1.11741
80.42,0.465602,1.42065,1.11752
80.43,0.479809,1.416,1.11763
80.44,0.493969,1.4112,1.11774
80.45,0.508081,1.40626,1.11786
80.46,0.522143,1.40118,1.11797
80.47,0.536155,1.39596,1.11808
80.48,0.550115,1.3906,1.11819
80.49,0.564021,1.38509,1.1183
80.5,0.577872,1.37945,1.11842
80.51,0.591666,1.37368,1.11853
80.52,0.605403,1.36776,1.11864
80.53,0.619081,1.3617,1.11875
80.54,0.632698,1.35551,1.11886
80.55,0.646253,1.34919,1.11897
80.56,0.659745,1.34272,1.11909
80.57,0.673172,1.33613,1.1192
80.58,0.686533,1.3294,1.11931
80.59,0.699827,1.32253,1.11942
80.6,0.713052,1.31553,1.11953
80.61,0.726208,1.3084,1.11965
80.62,0.739292,1.30114,1.11976
80.63,0.752303,1.29375,1.11987
80.64,0.765241,1.28622,1.11998
80.65,0.778103,1.27857,1.12009
80.66,0.790889,1.27079,1.12021
80.67,0.803596,1.26288,1.12032
80.68,0.816225,1.25485,1.12043
80.69,0.828774,1.24668,1.12054
80.7,0.841241,1.2384,1.12065
80.71,0.853625,1.22998,1.12077
80.72,0.865924,1.22145,1.12088
80.73,0.878139,1.21279,1.12099
80.74,0.890267,1.20401,1.1211
80.75,0.902307,1.1951,1.12121
80.76,0.914258,1.18608,1.12133
80.77,0.926119,1.17694,1.12144
80.78,0.937888,1.16768,1.12155
80.79,0.949565,1.1583,1.12166
80.8,0.961148,1.1488,1.12178
80.81,0.972636,1.13919,1.12189
80.82,0.984028,1.12946,1.122
80.83,0.995322,1.11962,1.12211
80.84,1.00652,1.10967,1.12222
80.85,1.01762,1.09961,1.12234
80.86,1.02861,1.08943,1.12245
80.87,1.03951,1.07914,1.12256
80.88,1.0503,1.06875,1.12267
80.89,1.06098,1.05824,1.12279
80.9,1.07157,1.04764,1.1229
80.91,1.08204,1.03692,1.12301
80.92,1.09241,1.0261,1.12312
80.93,1.10267,1.01517,1.12323
80.94,1.11283,1.00415,1.12335
80.95,1.12287,0.99302,1.12346
80.96,1.1328,0.981791,1.12357
80.97,1.14261,0.970463,1.12368
80.98,1.15232,0.959037,1.1238
80.99,1.16191,0.947514,1.12391
81,1.17138,0.935895,1.12402
81.01,1.18074,0.924181,1.12413
81.02,1.18999,0.912374,1.12425
81.03,1.19911,0.900474,1.12436
81.04,1.20811,0.888483,1.12447
81.05,1.217,0.876401,1.12458
81.06,1.22576,0.864231,1.1247
81.07,1.23441,0.851974,1.12481
81.08,1.24293,0.83963,1.12492
81.09,1.25132,0.827201,1.12503
81.1,1.25959,0.814687,1.12515
81.11,1.26774,0.802091,1.12526
81.12,1.27576,0.789414,1.12537
81.13,1.28366,0.776656,1.12548
81.14,1.29142,0.76382,1.1256
81.15,1.29906,0.750906,1.12571
81.16,1.30657,0.737915,1.12582
81.17,1.31395,0.724849,1.12593
81.18,1.3212,0.71171,1.12605
81.19,1.32831,0.698498,1.12616
81.2,1.3353,0.685215,1.12627
81.21,1.34215,0.671862,1.12638
81.22,1.34887,0.65844,1.1265
81.23,1.35545,0.644952,1.12661
81.24,1.3619,0.631397,1.12672
81.25,1.36822,0.617778,1.12683
81.26,1.3744,0.604096,1.12695
81.27,1.38044,0.590352,1.12706
81.28,1.38634,0.576547,1.12717
81.29,1.39211,0.562684,1.12729
81.3,1.39773,0.548763,1.1274
81.31,1.40322,0.534786,1.12751
81.32,1.40857,0.520754,1.12762
81.33,1.41378,0.506668,1.12774
81.34,1.41884,0.49253,1.12785
81.35,1.42377,0.478342,1.12796
81.36,1.42855,0.464104,1.12807
81.37,1.43319,0.449818,1.12819
81.38,1.43769,0.435487,1.1283
81.39,1.44204,0.42111,1.12841
81.4,1.44626,0.406689,1.12853
81.41,1.45032,0.392227,1.12864
81.42,1.45424,0.377723,1.12875
81.43,1.45802,0.363181,1.12886
81.44,1.46165,0.348601,1.12898
81.45,1.46514,0.333984,1.12909
81.46,1.46848,0.319333,1.1292
81.47,1.47167,0.304648,1.12932
81.48,1.47472,0.289931,1.12943
81.49,1.47762,0.275184,1.12954
81.5,1.48037,0.260408,1.12965
81.51,1.48297,0.245604,1.12977
81.52,1.48543,0.230774,1.12988
81.53,1.48774,0.21592,1.12999
81.54,1.4899,0.201043,1.13011
81.55,1.49191,0.186144,1.13022
81.56,1.49377,0.171225,1.13033
81.57,1.49548,0.156287,1.13045
81.58,1.49704,0.141332,1.13056
81.59,1.49846,0.126362,1.13067
81.6,1.49972,0.111377,1.13078
81.61,1.50084,0.09638,1.1309
81.62,1.5018,0.0813716,1.13101
81.63,1.50261,0.0663536,1.13112
81.64,1.50328,0.0513275,1.13124
81.65,1.50379,0.0362947,1.13135
81.66,1.50415,0.0212568,1.13146
81.67,1.50437,0.00621532,1.13158
81.68,1.50443,-0.00882834,1.13169
81.69,1.50434,-0.0238726,1.1318
81.7,1.5041,-0.038916,1.13192
81.71,1.50371,-0.053957,1.13203
81.72,1.50317,-0.0689941,1.13214
81.73,1.50248,-0.0840258,1.13226
81.74,1.50164,-0.0990507,1.13237
81.75,1.50065,-0.114067,1.13248
81.76,1.49951,-0.129074,1.1326
81.77,1.49822,-0.144069,1.13271
81.78,1.49678,-0.159051,1.13282
81.79,1.49519,-0.174019,1.13294
81.8,1.49345,-0.188971,1.13305
81.81,1.49156,-0.203905,1.13316
81.82,1.48952,-0.218821,1.13328
81.83,1.48733,-0.233716,1.13339
81.84,1.48499,-0.248589,1.1335
81.85,1.48251,-0.263439,1.13362
81.86,1.47987,-0.278264,1.13373
81.87,1.47709,-0.293063,1.13384
81.88,1.47416,-0.307834,1.13396
81.89,1.47108,-0.322575,1.13407
81.9,1.46786,-0.337286,1.13418
81.91,1.46448,-0.351965,1.1343
81.92,1.46096,-0.36661,1.13441
81.93,1.4573,-0.381219,1.13452
81.94,1.45349,-0.395792,1.13464
81.95,1.44953,-0.410327,1.13475
81.96,1.44542,-0.424822,1.13486
81.97,1.44118,-0.439277,1.13498
81.98,1.43678,-0.453688,1.13509
81.99,1.43225,-0.468056,1.1352
82,1.42757,-0.482379,1.13532
82.01,1.42274,-0.496654,1.13543
82.02,1.41778,-0.510882,1.13554
82.03,1.41267,-0.52506,1.13566
82.04,1.40742,-0.539186,1.13577
82.05,1.40202,-0.55326,1.13588
82.06,1.39649,-0.567281,1.136
82.07,1.39082,-0.581246,1.13611
82.08,1.38501,-0.595154,1.13623
82.09,1.37905,-0.609004,1.13634
82.1,1.37296,-0.622794,1.13645
82.11,1.36674,-0.636524,1.13657
82.12,1.36037,-0.650191,1.13668
82.13,1.35387,-0.663795,1.13679
82.14,1.34723,-0.677334,1.13691
82.15,1.34046,-0.690806,1.13702
82.16,1.33355,-0.704211,1.13713
82.17,1.32651,-0.717546,1.13725
82.18,1.31933,-0.730811,1.13736
82.19,1.31202,-0.744005,1.13748
82.2,1.30458,-0.757125,1.13759
82.21,1.29701,-0.770171,1.1377
82.22,1.28931,-0.783141,1.13782
82.23,1.28148,-0.796034,1.13793
82.24,1.27352,-0.808849,1.13804
82.25,1.26543,-0.821584,1.13816
82.26,1.25722,-0.834238,1.13827
82.27,1.24887,-0.84681,1.13839
82.28,1.24041,-0.859299,1.1385
82.29,1.23181,-0.871703,1.13861
82.3,1.2231,-0.884021,1.13873
82.31,1.21426,-0.896252,1.13884
82.32,1.20529,-0.908395,1.13896
82.33,1.19621,-0.920448,1.13907
82.34,1.187,-0.93241,1.13918
82.35,1.17768,-0.94428,1.1393
82.36,1.16824,-0.956057,1.13941
82.37,1.15868,-0.967739,1.13953
82.38,1.149,-0.979326,1.13964
82.39,1.13921,-0.990816,1.13975
82.4,1.1293,-1.00221,1.13987
82.41,1.11928,-1.0135,1.13998
82.42,1.10914,-1.02469,1.1401
82.43,1.09889,-1.03578,1.14021
82.44,1.08854,-1.04677,1.14032
82.45,1.07807,-1.05766,1.14044
82.46,1.06749,-1.06844,1.14055
82.47,1.05681,-1.07911,1.14067
82.48,1.04602,-1.08968,1.14078
82.49,1.03512,-1.10014,1.14089
82.5,1.02412,-1.11049,1.14101
82.51,1.01301,-1.12074,1.14112
82.52,1.00181,-1.13087,1.14124
82.53,0.990497,-1.14088,1.14135
82.54,0.979088,-1.15079,1.14146
82.55,0.96758,-1.16058,1.14158
82.56,0.955974,-1.17026,1.14169
82.57,0.944272,-1.17982,1.14181
82.58,0.932474,-1.18926,1.14192
82.59,0.920581,-1.19858,1.14203
82.6,0.908595,-1.20779,1.14215
82.61,0.896517,-1.21687,1.14226
82.62,0.884349,-1.22584,1.14238
82.63,0.87209,-1.23468,1.14249
82.64,0.859743,-1.2434,1.14261
82.65,0.847309,-1.252,1.14272
82.66,0.834789,-1.26047,1.14283
82.67,0.822185,-1.26882,1.14295
82.68,0.809496,-1.27704,1.14306
82.69,0.796726,-1.28514,1.14318
82.7,0.783875,-1.29311,1.14329
82.71,0.770943,-1.30095,1.14341
82.72,0.757934,-1.30865,1.14352
82.73,0.744847,-1.31623,1.14363
82.74,0.731685,-1.32368,1.14375
